1,13,0,14,0,30,0,13,0,0,0,12,0,4,0,31,0,53451278,
7,13,0,14,0,30,0,13,0,0,0,12,0,4,0,31,0,45770747,
0,13,0,14,0,30,0,13,0,0,0,12,0,4,0,31,0,17306342,
